event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_reward,best_eval
episode,248603,2010,115,13,self,,,30,100000,,,
episode,248775,2011,172,15,self,,,30,100000,,,
episode,248924,2012,149,13,self,,,30,100000,,,
episode,248988,2013,64,8,self,,,30,100000,,,
episode,249081,2014,93,9,self,,,30,100000,,,
episode,249171,2015,90,8,self,,,30,100000,,,
episode,249387,2016,216,16,self,,,30,100000,,,
episode,249468,2017,81,8,self,,,30,100000,,,
episode,249524,2018,56,8,self,,,30,100000,,,
episode,249694,2019,170,18,self,,,30,100000,,,
episode,249958,2020,264,19,self,,,30,100000,,,
train,250000,2020,,,,15.04,0.2077811690606177,30,100000,,,
eval,250000,2020,,,,,,30,,17.0,157.91511694538931,17.0
episode,250068,2021,110,13,self,,,30,100000,,,
episode,250221,2022,153,14,self,,,30,100000,,,
episode,250249,2023,28,2,self,,,30,100000,,,
episode,250449,2024,200,21,self,,,30,100000,,,
episode,250594,2025,145,17,self,,,30,100000,,,
episode,250652,2026,58,7,wall,,,30,100000,,,
episode,250798,2027,146,14,self,,,30,100000,,,
episode,250901,2028,103,11,self,,,30,100000,,,
episode,251054,2029,153,16,self,,,30,100000,,,
episode,251113,2030,59,6,self,,,30,100000,,,
episode,251313,2031,200,19,self,,,30,100000,,,
episode,251602,2032,289,24,self,,,30,100000,,,
episode,251758,2033,156,17,wall,,,30,100000,,,
train,252000,2033,,,,14.86,0.21501906361430884,30,100000,,,
episode,252020,2034,262,22,self,,,30,100000,,,
episode,252196,2035,176,19,self,,,30,100000,,,
episode,252224,2036,28,4,self,,,30,100000,,,
episode,252326,2037,102,10,self,,,30,100000,,,
episode,252745,2038,419,28,wall,,,30,100000,,,
episode,253043,2039,298,23,self,,,30,100000,,,
episode,253149,2040,106,11,self,,,30,100000,,,
episode,253332,2041,183,17,wall,,,30,100000,,,
episode,253421,2042,89,9,self,,,30,100000,,,
episode,253724,2043,303,24,self,,,30,100000,,,
episode,253976,2044,252,23,self,,,30,100000,,,
train,254000,2044,,,,15.15,0.22437850147485733,30,100000,,,
episode,254234,2045,258,19,self,,,30,100000,,,
episode,254452,2046,218,22,wall,,,30,100000,,,
episode,254595,2047,143,12,self,,,30,100000,,,
episode,254622,2048,27,3,self,,,30,100000,,,
episode,255187,2049,565,25,self,,,30,100000,,,
episode,255380,2050,193,18,self,,,30,100000,,,
episode,255575,2051,195,20,self,,,30,100000,,,
episode,255651,2052,76,8,self,,,30,100000,,,
episode,255763,2053,112,13,self,,,30,100000,,,
episode,255832,2054,69,8,self,,,30,100000,,,
episode,255946,2055,114,13,wall,,,30,100000,,,
episode,255977,2056,31,3,self,,,30,100000,,,
train,256000,2056,,,,14.88,0.22915360666811466,30,100000,,,
episode,256006,2057,29,2,self,,,30,100000,,,
episode,256228,2058,222,21,wall,,,30,100000,,,
episode,256392,2059,164,13,self,,,30,100000,,,
episode,256748,2060,356,26,self,,,30,100000,,,
episode,256999,2061,251,21,wall,,,30,100000,,,
episode,257074,2062,75,8,self,,,30,100000,,,
episode,257112,2063,38,4,self,,,30,100000,,,
episode,257334,2064,222,17,wall,,,30,100000,,,
episode,257599,2065,265,23,self,,,30,100000,,,
episode,257873,2066,274,24,self,,,30,100000,,,
train,258000,2066,,,,14.85,0.21615332156419753,30,100000,,,
episode,258273,2067,400,28,self,,,30,100000,,,
episode,258324,2068,51,7,self,,,30,100000,,,
episode,258375,2069,51,7,self,,,30,100000,,,
episode,258554,2070,179,18,self,,,30,100000,,,
episode,258845,2071,291,24,wall,,,30,100000,,,
episode,259042,2072,197,21,self,,,30,100000,,,
episode,259204,2073,162,15,self,,,30,100000,,,
episode,259414,2074,210,18,self,,,30,100000,,,
episode,259578,2075,164,16,self,,,30,100000,,,
episode,259948,2076,370,26,self,,,30,100000,,,
episode,259962,2077,14,2,self,,,30,100000,,,
train,260000,2077,,,,15.07,0.20663672037422656,30,100000,,,
eval,260000,2077,,,,,,30,,12.2,110.48217480001252,17.0
episode,260276,2078,314,20,self,,,30,100000,,,
episode,260428,2079,152,15,self,,,30,100000,,,
episode,260696,2080,268,22,self,,,30,100000,,,
episode,260944,2081,248,24,self,,,30,100000,,,
episode,261324,2082,380,28,wall,,,30,100000,,,
episode,261513,2083,189,17,wall,,,30,100000,,,
episode,261553,2084,40,5,self,,,30,100000,,,
episode,261559,2085,6,2,self,,,30,100000,,,
episode,261589,2086,30,3,self,,,30,100000,,,
episode,261732,2087,143,17,self,,,30,100000,,,
episode,261882,2088,150,15,self,,,30,100000,,,
train,262000,2088,,,,14.95,0.2127930795401335,30,100000,,,
episode,262186,2089,304,24,self,,,30,100000,,,
episode,262306,2090,120,14,self,,,30,100000,,,
episode,262344,2091,38,5,self,,,30,100000,,,
episode,262534,2092,190,18,self,,,30,100000,,,
episode,262588,2093,54,8,self,,,30,100000,,,
episode,262671,2094,83,8,self,,,30,100000,,,
episode,262750,2095,79,6,self,,,30,100000,,,
episode,263128,2096,378,23,wall,,,30,100000,,,
episode,263213,2097,85,7,self,,,30,100000,,,
episode,263248,2098,35,6,wall,,,30,100000,,,
episode,263529,2099,281,20,self,,,30,100000,,,
episode,263814,2100,285,23,self,,,30,100000,,,
episode,263931,2101,117,10,self,,,30,100000,,,
train,264000,2101,,,,14.67,0.2144783480092883,30,100000,,,
episode,264203,2102,272,23,self,,,30,100000,,,
episode,264285,2103,82,9,self,,,30,100000,,,
episode,264305,2104,20,2,self,,,30,100000,,,
episode,264597,2105,292,21,self,,,30,100000,,,
episode,264633,2106,36,5,self,,,30,100000,,,
episode,264818,2107,185,18,self,,,30,100000,,,
episode,264990,2108,172,17,self,,,30,100000,,,
episode,265130,2109,140,14,self,,,30,100000,,,
episode,265244,2110,114,10,self,,,30,100000,,,
episode,265277,2111,33,4,self,,,30,100000,,,
episode,265319,2112,42,6,self,,,30,100000,,,
episode,265464,2113,145,12,self,,,30,100000,,,
episode,265480,2114,16,2,self,,,30,100000,,,
episode,265521,2115,41,4,self,,,30,100000,,,
episode,265545,2116,24,5,self,,,30,100000,,,
episode,265658,2117,113,10,self,,,30,100000,,,
episode,265842,2118,184,18,self,,,30,100000,,,
episode,265982,2119,140,16,wall,,,30,100000,,,
train,266000,2119,,,,14.31,0.20708029963076113,30,100000,,,
episode,266040,2120,58,7,wall,,,30,100000,,,
episode,266239,2121,199,18,self,,,30,100000,,,
episode,266443,2122,204,20,self,,,30,100000,,,
episode,266739,2123,296,23,self,,,30,100000,,,
episode,266875,2124,136,14,self,,,30,100000,,,
episode,267162,2125,287,24,self,,,30,100000,,,
episode,267296,2126,134,14,self,,,30,100000,,,
episode,267341,2127,45,4,self,,,30,100000,,,
episode,267369,2128,28,4,self,,,30,100000,,,
episode,267520,2129,151,17,self,,,30,100000,,,
episode,267557,2130,37,5,self,,,30,100000,,,
episode,267599,2131,42,4,self,,,30,100000,,,
train,268000,2131,,,,14.26,0.19964311990886927,30,100000,,,
episode,268324,2132,725,23,self,,,30,100000,,,
episode,268431,2133,107,11,self,,,30,100000,,,
episode,268556,2134,125,10,self,,,30,100000,,,
episode,268695,2135,139,13,self,,,30,100000,,,
episode,268744,2136,49,6,self,,,30,100000,,,
episode,268951,2137,207,19,self,,,30,100000,,,
episode,269080,2138,129,13,self,,,30,100000,,,
episode,269224,2139,144,15,self,,,30,100000,,,
episode,269470,2140,246,23,self,,,30,100000,,,
episode,269544,2141,74,7,self,,,30,100000,,,
episode,269655,2142,111,9,self,,,30,100000,,,
episode,269870,2143,215,20,self,,,30,100000,,,
train,270000,2143,,,,13.87,0.21023189693689345,30,100000,,,
eval,270000,2143,,,,,,30,,16.4,151.98440529842298,17.0
episode,270161,2144,291,24,self,,,30,100000,,,
episode,270431,2145,270,24,self,,,30,100000,,,
episode,270632,2146,201,21,self,,,30,100000,,,
episode,270889,2147,257,24,self,,,30,100000,,,
episode,271172,2148,283,22,self,,,30,100000,,,
episode,271288,2149,116,15,self,,,30,100000,,,
episode,271426,2150,138,13,self,,,30,100000,,,
episode,271623,2151,197,15,self,,,30,100000,,,
episode,271696,2152,73,10,self,,,30,100000,,,
episode,271901,2153,205,18,self,,,30,100000,,,
train,272000,2153,,,,14.1,0.22101085275411606,30,100000,,,
episode,272127,2154,226,23,self,,,30,100000,,,
episode,272302,2155,175,19,self,,,30,100000,,,
episode,272338,2156,36,6,self,,,30,100000,,,
episode,272649,2157,311,22,self,,,30,100000,,,
episode,272801,2158,152,10,self,,,30,100000,,,
episode,272908,2159,107,10,self,,,30,100000,,,
episode,273036,2160,128,11,self,,,30,100000,,,
episode,273171,2161,135,12,self,,,30,100000,,,
episode,273328,2162,157,15,self,,,30,100000,,,
episode,273585,2163,257,22,self,,,30,100000,,,
episode,273770,2164,185,16,wall,,,30,100000,,,
episode,273838,2165,68,7,self,,,30,100000,,,
train,274000,2165,,,,14.24,0.20760313913226128,30,100000,,,
episode,274003,2166,165,13,self,,,30,100000,,,
episode,274151,2167,148,14,self,,,30,100000,,,
episode,274176,2168,25,4,wall,,,30,100000,,,
episode,274353,2169,177,14,self,,,30,100000,,,
episode,274654,2170,301,27,self,,,30,100000,,,
episode,274936,2171,282,21,self,,,30,100000,,,
episode,275112,2172,176,14,self,,,30,100000,,,
episode,275288,2173,176,15,self,,,30,100000,,,
episode,275471,2174,183,18,self,,,30,100000,,,
episode,275649,2175,178,14,self,,,30,100000,,,
episode,275871,2176,222,22,self,,,30,100000,,,
episode,275956,2177,85,6,self,,,30,100000,,,
train,276000,2177,,,,14.0,0.2165678446739912,30,100000,,,
episode,276156,2178,200,19,self,,,30,100000,,,
episode,276368,2179,212,19,self,,,30,100000,,,
episode,276674,2180,306,21,self,,,30,100000,,,
episode,276829,2181,155,16,self,,,30,100000,,,
episode,277001,2182,172,19,self,,,30,100000,,,
episode,277046,2183,45,4,self,,,30,100000,,,
episode,277222,2184,176,16,self,,,30,100000,,,
episode,277526,2185,304,22,self,,,30,100000,,,
episode,277645,2186,119,11,self,,,30,100000,,,
episode,277723,2187,78,8,self,,,30,100000,,,
episode,277879,2188,156,16,self,,,30,100000,,,
episode,277911,2189,32,3,self,,,30,100000,,,
train,278000,2189,,,,13.82,0.19960399925708772,30,100000,,,
episode,278171,2190,260,21,self,,,30,100000,,,
episode,278307,2191,136,14,self,,,30,100000,,,
episode,278580,2192,273,26,self,,,30,100000,,,
episode,278735,2193,155,17,self,,,30,100000,,,
episode,278982,2194,247,23,self,,,30,100000,,,
episode,279134,2195,152,15,self,,,30,100000,,,
episode,279397,2196,263,21,self,,,30,100000,,,
episode,279556,2197,159,12,self,,,30,100000,,,
episode,279694,2198,138,10,self,,,30,100000,,,
episode,279954,2199,260,22,self,,,30,100000,,,
train,280000,2199,,,,14.48,0.2111405921727419,30,100000,,,
eval,280000,2199,,,,,,30,,14.0,128.96459935493107,17.0
episode,280103,2200,149,17,self,,,30,100000,,,
episode,280369,2201,266,18,self,,,30,100000,,,
episode,280443,2202,74,7,self,,,30,100000,,,
episode,280736,2203,293,24,self,,,30,100000,,,
episode,281077,2204,341,21,self,,,30,100000,,,
episode,281409,2205,332,24,self,,,30,100000,,,
episode,281432,2206,23,1,wall,,,30,100000,,,
episode,281586,2207,154,16,self,,,30,100000,,,
episode,281848,2208,262,22,self,,,30,100000,,,
train,282000,2208,,,,14.7,0.2124186157807708,30,100000,,,
episode,282009,2209,161,15,self,,,30,100000,,,
episode,282049,2210,40,4,self,,,30,100000,,,
episode,282332,2211,283,22,self,,,30,100000,,,
episode,282398,2212,66,6,self,,,30,100000,,,
episode,282623,2213,225,22,wall,,,30,100000,,,
episode,282648,2214,25,4,self,,,30,100000,,,
episode,282733,2215,85,7,self,,,30,100000,,,
episode,282781,2216,48,4,self,,,30,100000,,,
episode,283046,2217,265,20,self,,,30,100000,,,
episode,283187,2218,141,14,self,,,30,100000,,,
episode,283367,2219,180,19,self,,,30,100000,,,
episode,283498,2220,131,13,self,,,30,100000,,,
episode,283724,2221,226,22,self,,,30,100000,,,
episode,283876,2222,152,15,self,,,30,100000,,,
train,284000,2222,,,,15.11,0.20148345604538917,30,100000,,,
episode,284061,2223,185,14,self,,,30,100000,,,
episode,284114,2224,53,8,self,,,30,100000,,,
episode,284197,2225,83,8,self,,,30,100000,,,
episode,284269,2226,72,5,self,,,30,100000,,,
episode,284390,2227,121,10,self,,,30,100000,,,
episode,284593,2228,203,19,self,,,30,100000,,,
episode,284678,2229,85,13,self,,,30,100000,,,
episode,284702,2230,24,2,self,,,30,100000,,,
episode,284779,2231,77,9,self,,,30,100000,,,
episode,284947,2232,168,18,self,,,30,100000,,,
episode,285174,2233,227,24,self,,,30,100000,,,
episode,285433,2234,259,24,self,,,30,100000,,,
episode,285591,2235,158,14,self,,,30,100000,,,
episode,285659,2236,68,9,self,,,30,100000,,,
episode,285810,2237,151,12,self,,,30,100000,,,
episode,285839,2238,29,2,self,,,30,100000,,,
episode,285871,2239,32,4,self,,,30,100000,,,
episode,285929,2240,58,7,self,,,30,100000,,,
train,286000,2240,,,,14.71,0.21358009424060584,30,100000,,,
episode,286267,2241,338,24,self,,,30,100000,,,
episode,286356,2242,89,8,self,,,30,100000,,,
episode,286715,2243,359,27,self,,,30,100000,,,
episode,286948,2244,233,20,self,,,30,100000,,,
episode,287215,2245,267,18,self,,,30,100000,,,
episode,287329,2246,114,14,self,,,30,100000,,,
episode,287704,2247,375,27,self,,,30,100000,,,
train,288000,2247,,,,14.8,0.20183826930820942,30,100000,,,
episode,288018,2248,314,25,self,,,30,100000,,,
episode,288165,2249,147,16,wall,,,30,100000,,,
episode,288416,2250,251,23,self,,,30,100000,,,
episode,288673,2251,257,19,self,,,30,100000,,,
episode,288756,2252,83,8,self,,,30,100000,,,
episode,288798,2253,42,5,self,,,30,100000,,,
episode,289092,2254,294,27,wall,,,30,100000,,,
episode,289150,2255,58,6,self,,,30,100000,,,
episode,289265,2256,115,14,self,,,30,100000,,,
episode,289601,2257,336,27,self,,,30,100000,,,
episode,289809,2258,208,18,self,,,30,100000,,,
train,290000,2258,,,,14.95,0.20301773976534604,30,100000,,,
eval,290000,2258,,,,,,30,,18.0,168.04143045634913,18.0
episode,290017,2259,208,17,self,,,30,100000,,,
episode,290185,2260,168,15,self,,,30,100000,,,
episode,290363,2261,178,16,self,,,30,100000,,,
episode,290650,2262,287,24,self,,,30,100000,,,
episode,290851,2263,201,17,self,,,30,100000,,,
episode,291099,2264,248,22,wall,,,30,100000,,,
episode,291282,2265,183,17,wall,,,30,100000,,,
episode,291522,2266,240,20,self,,,30,100000,,,
episode,291717,2267,195,22,wall,,,30,100000,,,
episode,291918,2268,201,21,self,,,30,100000,,,
train,292000,2268,,,,15.62,0.19172350339591504,30,100000,,,
episode,292057,2269,139,11,self,,,30,100000,,,
episode,292345,2270,288,23,self,,,30,100000,,,
episode,292461,2271,116,14,self,,,30,100000,,,
episode,292728,2272,267,24,self,,,30,100000,,,
episode,292747,2273,19,2,self,,,30,100000,,,
episode,293047,2274,300,24,self,,,30,100000,,,
episode,293076,2275,29,6,self,,,30,100000,,,
episode,293311,2276,235,22,self,,,30,100000,,,
episode,293535,2277,224,20,self,,,30,100000,,,
episode,293897,2278,362,20,self,,,30,100000,,,
episode,293972,2279,75,8,self,,,30,100000,,,
train,294000,2279,,,,15.47,0.19868814824149011,30,100000,,,
episode,294226,2280,254,24,self,,,30,100000,,,
episode,294257,2281,31,2,self,,,30,100000,,,
episode,294390,2282,133,14,wall,,,30,100000,,,
episode,294573,2283,183,17,self,,,30,100000,,,
episode,294837,2284,264,24,self,,,30,100000,,,
episode,295118,2285,281,28,self,,,30,100000,,,
episode,295158,2286,40,6,self,,,30,100000,,,
episode,295436,2287,278,26,self,,,30,100000,,,
episode,295660,2288,224,22,self,,,30,100000,,,
episode,295752,2289,92,8,self,,,30,100000,,,
episode,295855,2290,103,17,self,,,30,100000,,,
episode,295885,2291,30,3,self,,,30,100000,,,
train,296000,2291,,,,15.67,0.2082843028381467,30,100000,,,
episode,296019,2292,134,12,self,,,30,100000,,,
episode,296157,2293,138,14,self,,,30,100000,,,
episode,296526,2294,369,28,self,,,30,100000,,,
episode,296700,2295,174,19,wall,,,30,100000,,,
episode,297098,2296,398,31,self,,,31,100000,,,
episode,297274,2297,176,17,self,,,31,100000,,,
episode,297552,2298,278,22,self,,,31,100000,,,
episode,297727,2299,175,18,self,,,31,100000,,,
episode,297752,2300,25,3,self,,,31,100000,,,
episode,297882,2301,130,16,wall,,,31,100000,,,
train,298000,2301,,,,15.66,0.20800392832607031,31,100000,,,
episode,298190,2302,308,19,self,,,31,100000,,,
episode,298352,2303,162,14,self,,,31,100000,,,
episode,298452,2304,100,10,wall,,,31,100000,,,
episode,298623,2305,171,21,self,,,31,100000,,,
episode,298726,2306,103,11,self,,,31,100000,,,
episode,299001,2307,275,25,self,,,31,100000,,,
episode,299167,2308,166,14,self,,,31,100000,,,
episode,299459,2309,292,21,self,,,31,100000,,,
episode,299615,2310,156,15,self,,,31,100000,,,
episode,299859,2311,244,25,self,,,31,100000,,,
train,300000,2311,,,,15.85,0.2220719762146473,31,100000,,,
eval,300000,2311,,,,,,31,,11.0,98.81569036281192,18.0
episode,300026,2312,167,15,wall,,,31,100000,,,
episode,300156,2313,130,17,self,,,31,100000,,,
episode,300268,2314,112,12,self,,,31,100000,,,
episode,300324,2315,56,8,self,,,31,100000,,,
episode,300492,2316,168,15,self,,,31,100000,,,
episode,300598,2317,106,13,self,,,31,100000,,,
episode,300822,2318,224,22,self,,,31,100000,,,
episode,300891,2319,69,8,self,,,31,100000,,,
episode,300983,2320,92,14,self,,,31,100000,,,
episode,301005,2321,22,4,self,,,31,100000,,,
episode,301358,2322,353,29,self,,,31,100000,,,
episode,301462,2323,104,11,self,,,31,100000,,,
episode,301668,2324,206,18,self,,,31,100000,,,
episode,301799,2325,131,16,self,,,31,100000,,,
train,302000,2325,,,,16.11,0.213130963742733,31,100000,,,
episode,302105,2326,306,23,self,,,31,100000,,,
episode,302234,2327,129,14,self,,,31,100000,,,
episode,302288,2328,54,6,self,,,31,100000,,,
episode,302492,2329,204,20,wall,,,31,100000,,,
episode,302703,2330,211,18,self,,,31,100000,,,
episode,302862,2331,159,14,self,,,31,100000,,,
episode,302961,2332,99,13,self,,,31,100000,,,
episode,303106,2333,145,15,self,,,31,100000,,,
episode,303192,2334,86,8,wall,,,31,100000,,,
episode,303223,2335,31,2,self,,,31,100000,,,
episode,303354,2336,131,14,self,,,31,100000,,,
episode,303736,2337,382,30,self,,,31,100000,,,
episode,303869,2338,133,14,self,,,31,100000,,,
train,304000,2338,,,,16.41,0.21127454850822688,31,100000,,,
episode,304060,2339,191,20,self,,,31,100000,,,
episode,304140,2340,80,9,self,,,31,100000,,,
episode,304214,2341,74,10,self,,,31,100000,,,
episode,304384,2342,170,17,self,,,31,100000,,,
episode,304529,2343,145,14,self,,,31,100000,,,
episode,304577,2344,48,5,self,,,31,100000,,,
episode,304831,2345,254,21,self,,,31,100000,,,
episode,305103,2346,272,20,self,,,31,100000,,,
episode,305265,2347,162,13,wall,,,31,100000,,,
episode,305292,2348,27,4,self,,,31,100000,,,
episode,305508,2349,216,21,wall,,,31,100000,,,
episode,305775,2350,267,25,self,,,31,100000,,,
train,306000,2350,,,,16.07,0.20118855763226748,31,100000,,,
episode,306066,2351,291,25,self,,,31,100000,,,
episode,306190,2352,124,14,wall,,,31,100000,,,
episode,306269,2353,79,8,self,,,31,100000,,,
episode,306392,2354,123,15,self,,,31,100000,,,
episode,306782,2355,390,28,self,,,31,100000,,,
episode,307036,2356,254,22,self,,,31,100000,,,
episode,307113,2357,77,7,self,,,31,100000,,,
episode,307450,2358,337,26,self,,,31,100000,,,
episode,307795,2359,345,26,self,,,31,100000,,,
episode,307932,2360,137,14,self,,,31,100000,,,
train,308000,2360,,,,16.36,0.21683734783902764,31,100000,,,
episode,308080,2361,148,16,self,,,31,100000,,,
episode,308283,2362,203,24,self,,,31,100000,,,
episode,308464,2363,181,19,self,,,31,100000,,,
episode,308524,2364,60,6,self,,,31,100000,,,
episode,308557,2365,33,6,self,,,31,100000,,,
episode,308920,2366,363,26,self,,,31,100000,,,
episode,309123,2367,203,17,self,,,31,100000,,,
episode,309400,2368,277,27,wall,,,31,100000,,,
episode,309513,2369,113,17,self,,,31,100000,,,
episode,309598,2370,85,12,wall,,,31,100000,,,
episode,309889,2371,291,21,self,,,31,100000,,,
train,310000,2371,,,,16.2,0.18279647339135408,31,100000,,,
eval,310000,2371,,,,,,31,,18.0,168.07896201499102,18.0
episode,310088,2372,199,19,self,,,31,100000,,,
episode,310231,2373,143,17,self,,,31,100000,,,
episode,310521,2374,290,23,self,,,31,100000,,,
episode,310584,2375,63,6,self,,,31,100000,,,
episode,310844,2376,260,21,self,,,31,100000,,,
episode,311035,2377,191,19,self,,,31,100000,,,
episode,311048,2378,13,1,wall,,,31,100000,,,
episode,311175,2379,127,14,self,,,31,100000,,,
episode,311604,2380,429,26,self,,,31,100000,,,
episode,311661,2381,57,10,self,,,31,100000,,,
episode,311831,2382,170,18,self,,,31,100000,,,
train,312000,2382,,,,16.28,0.201939996778965,31,100000,,,
episode,312063,2383,232,21,self,,,31,100000,,,
episode,312187,2384,124,13,self,,,31,100000,,,
episode,312285,2385,98,9,self,,,31,100000,,,
episode,312549,2386,264,24,self,,,31,100000,,,
episode,312633,2387,84,8,wall,,,31,100000,,,
episode,312641,2388,8,2,self,,,31,100000,,,
episode,312968,2389,327,25,self,,,31,100000,,,
episode,313265,2390,297,21,self,,,31,100000,,,
episode,313447,2391,182,19,wall,,,31,100000,,,
episode,313548,2392,101,11,self,,,31,100000,,,
episode,313625,2393,77,8,self,,,31,100000,,,
episode,313927,2394,302,27,self,,,31,100000,,,
episode,313945,2395,18,2,self,,,31,100000,,,
train,314000,2395,,,,15.94,0.19237374864518642,31,100000,,,
episode,314132,2396,187,20,self,,,31,100000,,,
episode,314280,2397,148,19,self,,,31,100000,,,
episode,314535,2398,255,23,self,,,31,100000,,,
episode,314767,2399,232,20,self,,,31,100000,,,
episode,314849,2400,82,9,wall,,,31,100000,,,
episode,315200,2401,351,24,self,,,31,100000,,,
episode,315220,2402,20,3,self,,,31,100000,,,
episode,315417,2403,197,19,self,,,31,100000,,,
episode,315571,2404,154,14,wall,,,31,100000,,,
episode,315802,2405,231,21,self,,,31,100000,,,
episode,315823,2406,21,2,wall,,,31,100000,,,
train,316000,2406,,,,15.86,0.20147254176437854,31,100000,,,
episode,316007,2407,184,17,wall,,,31,100000,,,
episode,316227,2408,220,19,self,,,31,100000,,,
episode,316491,2409,264,20,self,,,31,100000,,,
episode,316595,2410,104,13,wall,,,31,100000,,,
episode,316668,2411,73,10,self,,,31,100000,,,
episode,316785,2412,117,12,self,,,31,100000,,,
episode,317048,2413,263,22,self,,,31,100000,,,
episode,317299,2414,251,23,self,,,31,100000,,,
episode,317423,2415,124,14,self,,,31,100000,,,
episode,317612,2416,189,19,self,,,31,100000,,,
episode,317928,2417,316,22,self,,,31,100000,,,
train,318000,2417,,,,15.97,0.1974035699851811,31,100000,,,
episode,318060,2418,132,14,self,,,31,100000,,,
episode,318150,2419,90,10,self,,,31,100000,,,
episode,318488,2420,338,25,self,,,31,100000,,,
episode,318791,2421,303,24,self,,,31,100000,,,
episode,318827,2422,36,6,self,,,31,100000,,,
episode,318927,2423,100,10,self,,,31,100000,,,
episode,319215,2424,288,22,self,,,31,100000,,,
episode,319311,2425,96,10,self,,,31,100000,,,
episode,319642,2426,331,26,self,,,31,100000,,,
episode,319901,2427,259,25,self,,,31,100000,,,
train,320000,2427,,,,16.1,0.2014937924221158,31,100000,,,
eval,320000,2427,,,,,,31,,15.0,138.42821414399094,18.0
episode,320091,2428,190,19,self,,,31,100000,,,
episode,320313,2429,222,19,self,,,31,100000,,,
episode,320340,2430,27,4,self,,,31,100000,,,
episode,320562,2431,222,21,self,,,31,100000,,,
episode,320686,2432,124,14,self,,,31,100000,,,
episode,320966,2433,280,22,self,,,31,100000,,,
episode,321034,2434,68,6,self,,,31,100000,,,
episode,321440,2435,406,32,wall,,,32,100000,,,
episode,321684,2436,244,19,self,,,32,100000,,,
episode,321760,2437,76,12,self,,,32,100000,,,
train,322000,2437,,,,16.38,0.18939714964479207,32,100000,,,
episode,322017,2438,257,24,self,,,32,100000,,,
episode,322291,2439,274,19,self,,,32,100000,,,
episode,322390,2440,99,13,wall,,,32,100000,,,
episode,322722,2441,332,27,self,,,32,100000,,,
episode,322761,2442,39,4,self,,,32,100000,,,
episode,322780,2443,19,2,self,,,32,100000,,,
episode,322912,2444,132,18,self,,,32,100000,,,
episode,323126,2445,214,23,self,,,32,100000,,,
episode,323539,2446,413,27,self,,,32,100000,,,
episode,323649,2447,110,12,self,,,32,100000,,,
episode,323666,2448,17,2,self,,,32,100000,,,
episode,323941,2449,275,22,self,,,32,100000,,,
train,324000,2449,,,,16.63,0.20439085753634573,32,100000,,,
episode,324023,2450,82,11,self,,,32,100000,,,
episode,324332,2451,309,25,self,,,32,100000,,,
episode,324482,2452,150,15,self,,,32,100000,,,
episode,324535,2453,53,5,self,,,32,100000,,,
episode,324573,2454,38,3,wall,,,32,100000,,,
episode,324588,2455,15,2,wall,,,32,100000,,,
episode,324646,2456,58,6,self,,,32,100000,,,
episode,324765,2457,119,12,self,,,32,100000,,,
episode,324885,2458,120,12,self,,,32,100000,,,
episode,324902,2459,17,2,self,,,32,100000,,,
episode,324912,2460,10,2,self,,,32,100000,,,
episode,325069,2461,157,17,self,,,32,100000,,,
episode,325331,2462,262,24,self,,,32,100000,,,
episode,325352,2463,21,2,self,,,32,100000,,,
episode,325423,2464,71,6,self,,,32,100000,,,
episode,325621,2465,198,21,self,,,32,100000,,,
episode,325709,2466,88,12,self,,,32,100000,,,
episode,325817,2467,108,10,self,,,32,100000,,,
episode,325879,2468,62,10,wall,,,32,100000,,,
train,326000,2468,,,,15.09,0.20430940322577953,32,100000,,,
episode,326079,2469,200,16,self,,,32,100000,,,
episode,326431,2470,352,24,self,,,32,100000,,,
episode,326776,2471,345,25,self,,,32,100000,,,
episode,327022,2472,246,25,wall,,,32,100000,,,
episode,327221,2473,199,19,self,,,32,100000,,,
episode,327356,2474,135,15,self,,,32,100000,,,
episode,327594,2475,238,21,self,,,32,100000,,,
episode,327867,2476,273,26,self,,,32,100000,,,
train,328000,2476,,,,15.44,0.1921261875703931,32,100000,,,
episode,328134,2477,267,26,self,,,32,100000,,,
episode,328579,2478,445,28,self,,,32,100000,,,
episode,328889,2479,310,25,wall,,,32,100000,,,
episode,329020,2480,131,15,wall,,,32,100000,,,
episode,329266,2481,246,22,self,,,32,100000,,,
episode,329480,2482,214,21,self,,,32,100000,,,
episode,329520,2483,40,5,wall,,,32,100000,,,
episode,329695,2484,175,15,self,,,32,100000,,,
episode,329752,2485,57,8,self,,,32,100000,,,
train,330000,2485,,,,15.78,0.18778704287484288,32,100000,,,
eval,330000,2485,,,,,,32,,18.6,173.71082325425073,18.6
episode,330021,2486,269,27,self,,,32,100000,,,
episode,330068,2487,47,7,self,,,32,100000,,,
episode,330124,2488,56,7,self,,,32,100000,,,
episode,330410,2489,286,27,self,,,32,100000,,,
episode,330482,2490,72,10,self,,,32,100000,,,
episode,330550,2491,68,8,self,,,32,100000,,,
episode,330788,2492,238,23,self,,,32,100000,,,
episode,331112,2493,324,28,self,,,32,100000,,,
episode,331326,2494,214,18,self,,,32,100000,,,
episode,331631,2495,305,21,self,,,32,100000,,,
episode,331707,2496,76,8,self,,,32,100000,,,
episode,331842,2497,135,16,self,,,32,100000,,,
episode,331878,2498,36,5,self,,,32,100000,,,
train,332000,2498,,,,15.74,0.21000249050557612,32,100000,,,
